dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.2713880057263903,7.75,0.054999351501464844,0.23423027992248535,-1,-1,-1,-1,-1,500
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.6,7.3,3.0,-0.08596491228070174,0.13075516588674482,1.0,0.2806606773801354,6.55,0.11602663993835449,0.5351517200469971,-1,-1,-1,-1,-1,1000
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.0,7.0,3.0,-0.20706455133047932,0.1430451127819549,1.0,0.3158347885034647,7.8,0.18037199974060059,0.7291128635406494,-1,-1,-1,-1,-1,1500
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,12.0,6.5,3.0,-0.18075491759702284,0.16541334396597554,1.0,0.19535811567048006,4.75,0.20658349990844727,0.9513792991638184,-1,-1,-1,-1,-1,2000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.875,0.9333333333333333,12.5,6.75,3.0,0.1576306357291077,0.13875484164957846,1.0,0.24835088781880513,6.05,0.2344374656677246,0.9180126190185547,-1,-1,-1,-1,-1,2500
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.4,7.2,3.0,0.0,0.1434203515782463,1.0,0.31327898172227786,6.15,0.281231164932251,1.1137619018554688,-1,-1,-1,-1,-1,3000
cancer,20,FACETIndex,20,20,30,0.9,1.0,0.75,0.8571428571428571,12.5,6.75,3.0,0.40035018375979475,0.14271821745505958,1.0,0.24869783600824671,5.65,0.31301188468933105,1.5349810123443604,-1,-1,-1,-1,-1,3500
cancer,20,FACETIndex,20,20,30,0.85,1.0,0.5714285714285714,0.7272727272727273,13.2,7.1,3.0,0.48246784963935396,0.147676314913157,1.0,0.19760888268534907,6.15,0.36496734619140625,1.7082042694091797,-1,-1,-1,-1,-1,4000
cancer,20,FACETIndex,20,20,30,0.95,0.8571428571428571,1.0,0.923076923076923,12.3,6.65,3.0,0.1824561403508772,0.15638850915166702,1.0,0.2995109249627136,6.6,0.40460634231567383,1.7063937187194824,-1,-1,-1,-1,-1,4500
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.8888888888888888,0.9411764705882353,12.7,6.85,3.0,0.9115049266552706,0.14146008961798437,1.0,0.29959991319994905,6.75,0.44771647453308105,1.6829919815063477,-1,-1,-1,-1,-1,5000
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.1,7.05,3.0,-0.29473684210526313,0.1413280433017275,1.0,0.25553090082124597,6.75,0.8900017738342285,3.834282875061035,-1,-1,-1,-1,-1,10000
